dataset,image_id,model,generated_caption,reference_captions,question,answers
coco,311002,blip1,there is a man holding a baseball bat on a baseball field,"['A batter prepares to hit a baseball that has just been thrown.', 'A man holding a baseball bat during a baseball game.', 'A pitcher, batter and catcher during a baseball game.', 'A batter at the plate during a baseball game.', 'A pitcher throws a baseball to a batter.']",,
coco,72281,blip1,there is a young man doing a trick on a skateboard in the air,"['The young man in the cap jumps up on a skateboard.', 'A man on a skateboard with a hat. ', 'A skateboarder jumping over an obstacle on his board.', 'A guy on a skate board high in the air.', 'A man that is in the air with a surfboard.']",,
coco,458054,blip1,there are many toilets lined up on the side of the road,"['A row of white toilets sitting on top of a dirt ground.', 'A bunch of dirty looking white toilets in a row outside.', 'There is a row of used and broken toilets in a field.', 'A row of toilets with broken seat tops on the ground.', 'LOTS OF BROKEN TOILETS SITTING OUT ON A LAWN']",,
coco,199442,blip1,there is a man riding a surfboard on a wave in the ocean,"['A man riding a wave on top of a surfboard.', 'A surfer surfing on top of a wave.', 'A man wearing a black wetsuit surfing in the ocean. ', 'The young man is surfing in the water', 'A man surfs at the top of the wave.']",,
coco,258911,blip1,there are a lot of cows that are standing in a barn,"['A row of cows standing behind a metal fence.', 'Several cows that are lined up next to one another.', 'a person standing next to cows behind containers', 'Cows stand in line at a far as people look at them.', 'A woman in a straw hat takes photos of brown cows inside a barn.']",,
coco,417608,blip1,they are two halves of a sandwich on a plate on a table,"['A cut in half sandwich sitting on top of a white plate.', 'A sandwich is cut sitting on a plate.', 'The large ham sandwich is cut into hlaves.', 'A sandwich has meat, cheese, lettuce and tomato.', 'A table at a restaurant has a sandwich and soup in white dishes.']",,
coco,214720,blip1,there is a man that is sitting at a table with a plate of cake,"['A man sitting at a table in front of a plate of food.', 'A man at home posing with a cake', 'A smiling guy sitting at a table with some food.', 'a person that is sitting down with a plate of food', 'a man is sitting in front of some food at a table']",,
coco,25139,blip1,there are two zebras that are standing next to each other,"['A zebra grazing on food behind a metal fence.', 'A zebra putting its face up close to a fence rail.', 'Two zebras relaxing in the fenced area of a zoo', 'The two zebras are looking through the fence.', 'Two zebras are stranding next to each other by a fence.']",,
coco,527695,blip1,some broccoli florets are in a white dish on a table,"['A bowl of some broccoli that is chopped. ', 'Cooked broccoli in serving dish sitting on cloth hot pad.', 'A white tray of broccoli on a table.', 'A white and blue plate full of broccoli.', 'The broccoli platter in the dish is mostly eaten up.']",,
coco,77460,blip1,there are many people flying kites in a field on a cloudy day,"['Many people standing in a field flying kites.', 'People fill a park area under a cloudy sky while kites pepper the sky.', 'Many people flying kits under a party cloudy sky.', 'A group of people standing on a field under a cloudy blue sky.', 'A group of people in a field with various kites in the sky.']",,
coco,346638,blip1,there is a bottle of beer sitting on a desk next to a computer,"['A bottle of beer sits next to the keyboard and mouse at the computer table.', 'A bottle of beer sits next to a computer at a desk', 'A computer on a desk with a bottle of beer next to it', 'A blue moon beer is sitting on a desk along with a computer monitor, keyboard, mouse, computer, and speaker.', 'A beer is sitting next to a computer.']",,
coco,459153,blip1,there is a man sitting on a bench reading a book,"['A young male sitting on a park bench typing on a laptop. ', 'The man is sitting on the park bench using his laptop. ', 'A young man on a wooden bench using a laptop.', 'a person operating a laptop on a bench', 'A man uses his computer on a park bench.']",,
coco,384850,blip1,"there is a bathroom with a toilet, sink, and shower curtain","['A bathroom with a shower curtain that has four palm trees on it and a white tile floor.', 'This is a bathroom with a toilet, counter and shower.', 'A bathroom with a white shower curtain that has four trees on it', 'A clean bathroom has a shower curtain with palm trees on it.', 'A palm tree shower curtain is shown in a small bathroom.']",,
coco,126592,blip1,there is a stop sign that is in the middle of a parking lot,"['A red stop sign sitting under a couple of street signs.', 'A stop sign is posted next to a parking lot.', 'a top sign sitting in a parking lot full of cars', 'A stop sign stands at the corner of Sutter Street.', 'a red stop sign with a street sign attached']",,
coco,236730,blip1,there is a close up of a zebra ' s head in the dirt,"['A zebra staring blankly near a watering hole.', 'A zebra standing on a dry dirt lot.', 'The head and shoulders of a zebra in silhouette. ', 'A large lone zebra poses for a picture inside a zoo', 'a close up of a giraffe in an outdoor area']",,
coco,338901,blip1,there is a dog that is laying on a couch covered in blankets,"['a brown white and black dog is laying on a gray couch', 'a dog laying on a couch and covered with blankets ', 'A dog sitting on a couch with several blankets.', 'A large brown dog laying on top of a blue couch.', 'A dog looks up while laying on a blue couch.']",,
coco,88345,blip1,there is a woman standing in a room with a clock on the wall,"['A woman posing in front of a sculpture at a bar.', 'A woman smiling for the camera in front of a wall clock', 'A woman smiling near a large clock on the wall.', 'A woman standing in front of a fiber optic tree.', 'A woman smiles at an evening event in front of a clock.']",,
coco,576654,blip1,there is a man that is flying a kite on the beach,"['A person in a dry area with a sail high in the sky', 'this is a man and a woman on a sandy beach', 'A man that is holding a kite standing in the sand.', 'A man who is holding up a parachute.', 'Man standing beneath large sail on beach with man controlling from distance.']",,
coco,396518,blip1,there is a woman that is sitting in a boat in the water,"['A woman is steering a boat with a pole.', 'A woman sitting on the bow of a boat using a pole to pilot the boat.', 'A person holding a stick, pushing a boat near a bunch of bamboo reeds.', 'a man is sitting in a boat guiding down the stream', 'A women who is rowing on a boat.']",,
coco,146825,blip1,there is a red and yellow train pulling into a train station,"['a red train is docked at the station', 'Several people stand by a train in a train station.', 'A red and yellow train on a track at a platform.', 'A royal mail train sits in a train yard. ', 'a train covered in black dirt sitting in a fancy train station']",,
coco,193674,blip1,there is a woman that is standing on a surfboard with a dog,"['A person on a surfboard in the water.', ""Person prepares surfboard while dog stands on it with face in person's"", 'A woman that is next to a surfboard with a dog.', 'Woman with surfboard getting kisses from dog at waters edge.', 'A woman bending over to kiss a dog on a surfboard.']",,
coco,450686,blip1,there is a person holding a smart phone in their hand,"['A hand holding a smart phone with apps on a screen.', ""A person's hand holding up an active smartphone."", 'A hand holds an iPhone displaying various applications. ', 'The hand is holding an iPhone for the picture.', 'a left hand holding onto a black smart ohone']",,
coco,399296,blip1,there are hot dogs being cooked on a grill with tongs,"['Someone roasting hot dogs in a fire outside', 'A BBQ pit filled with lots of cooking hot dogs.', 'hot dogs on a skewer roasting over a fire', 'Hot dogs are being cooked over a fire outside.', 'The hot dogs are being roasted on the camp fire.']",,
